case,ebno_db,noise_variance_no,rx_ant,subcarrier_f,symbol_s,pilot_mask_F,nonzero_dmrs_on_selected_port,tx_real,tx_imag,y_real,y_imag,h_true_real,h_true_imag,h_ls_real,h_ls_imag,err_var_rx_ant,err_var_mean_over_rx
twc_mild_clean,7.0,0.11694987863302231,0,1,7,0,0,-0.3162277638912201,-0.3162277638912201,0.4706238806247711,0.13144412636756897,-0.2284463793039322,0.2771066427230835,-0.14261844754219055,0.2740369439125061,0.029237471520900726,0.029237471520900726
twc_mild_clean,7.0,0.11694987863302231,0,1,8,0,0,0.9486832618713379,-0.3162277638912201,0.11572455614805222,0.17879322171211243,-0.2239839732646942,0.2818102538585663,-0.14261844754219055,0.2740369439125061,0.029237471520900726,0.029237471520900726
twc_mild_clean,7.0,0.11694987863302231,0,1,9,0,0,0.9486832618713379,0.9486832618713379,-0.6833222508430481,-0.2382122278213501,-0.21953801810741425,0.2866474986076355,-0.14261844754219055,0.2740369439125061,0.029237471520900726,0.029237471520900726
twc_mild_clean,7.0,0.11694987863302231,0,1,10,0,0,-0.3162277638912201,-0.9486832618713379,0.06499457359313965,0.20383504033088684,-0.21511217951774597,0.291618287563324,-0.14261844754219055,0.2740369439125061,0.029237471520900726,0.029237471520900726
twc_mild_clean,7.0,0.11694987863302231,0,1,11,0,0,-0.9486832618713379,0.9486832618713379,-0.21404564380645752,-0.65006422996521,-0.21070991456508636,0.296721875667572,-0.14261844754219055,0.2740369439125061,0.029237471520900726,0.029237471520900726
twc_mild_clean,7.0,0.11694987863302231,0,1,12,0,0,0.9486832618713379,-0.9486832618713379,0.24136148393154144,0.07895144820213318,-0.2063351273536682,0.3019579350948334,-0.14261844754219055,0.2740369439125061,0.029237471520900726,0.029237471520900726
twc_mild_clean,7.0,0.11694987863302231,0,1,13,0,0,-0.3162277638912201,0.3162277638912201,-0.26584482192993164,-0.0058905333280563354,-0.20199157297611237,0.3073256015777588,-0.14261844754219055,0.2740369439125061,0.029237471520900726,0.029237471520900726
twc_mild_clean,7.0,0.11694987863302231,0,2,0,0,0,0.3162277638912201,0.3162277638912201,-0.2612175941467285,-0.03891437128186226,-0.2514309883117676,0.2780267894268036,-0.14261844754219055,0.2740369439125061,0.029237471520900726,0.029237471520900726
twc_mild_clean,7.0,0.11694987863302231,0,2,1,0,0,0.9486832618713379,0.9486832618713379,-0.5034844279289246,0.23963499069213867,-0.2481883317232132,0.28156164288520813,-0.14261844754219055,0.2740369439125061,0.029237471520900726,0.029237471520900726
twc_mild_clean,7.0,0.11694987863302231,0,2,2,1,1,1.0,1.0,-0.6129389405250549,0.06610620021820068,-0.24493293464183807,0.28521132469177246,-0.14261844754219055,0.2740369439125061,0.029237471520900726,0.029237471520900726
twc_mild_clean,7.0,0.11694987863302231,0,2,3,0,0,-0.3162277638912201,0.9486832618713379,-0.18204237520694733,-0.19151756167411804,-0.2416672259569168,0.28897714614868164,-0.14261844754219055,0.2740369439125061,0.029237471520900726,0.029237471520900726
twc_mild_clean,7.0,0.11694987863302231,0,2,4,0,0,0.9486832618713379,-0.9486832618713379,0.072452113032341,0.4014989137649536,-0.2383936643600464,0.2928593158721924,-0.14261844754219055,0.2740369439125061,0.029237471520900726,0.029237471520900726
twc_mild_clean,7.0,0.11694987863302231,0,2,5,0,0,-0.3162277638912201,0.9486832618713379,-0.07080371677875519,-0.4663933515548706,-0.23511452972888947,0.29685887694358826,-0.14261844754219055,0.2740369439125061,0.029237471520900726,0.029237471520900726
twc_mild_clean,7.0,0.11694987863302231,0,2,6,0,0,-0.3162277638912201,-0.9486832618713379,0.5138511061668396,0.12543463706970215,-0.23183244466781616,0.30097606778144836,-0.14261844754219055,0.2740369439125061,0.029237471520900726,0.029237471520900726
twc_mild_clean,7.0,0.11694987863302231,0,2,7,0,0,0.3162277638912201,-0.9486832618713379,0.2152899205684662,0.3019348978996277,-0.2285502701997757,0.30521154403686523,-0.14261844754219055,0.2740369439125061,0.029237471520900726,0.029237471520900726
twc_mild_clean,7.0,0.11694987863302231,0,2,8,0,0,0.9486832618713379,-0.3162277638912201,-0.5036011338233948,0.5017799139022827,-0.22526997327804565,0.3095654845237732,-0.14261844754219055,0.2740369439125061,0.029237471520900726,0.029237471520900726
