receiver,ebno_db,ber,bler,nmse,bit_errors,num_bits,block_errors,num_blocks,num_batches_run,reliable_ber,reliable_bler
baseline_ls_lmmse,13.0,6.846502317604444e-06,0.00023396809895833334,0.0217357412147976,4049,591396864,23,98304,1024,True,True
baseline_ddcpe_ls_lmmse,13.0,6.019646394337323e-07,1.0172526041666666e-05,0.014688683010717796,356,591396864,1,98304,1024,True,False
paper_cfgres_phaseaware_ls_lmmse,13.0,4.553118496076435e-05,0.0008036295572916666,0.0385195595517871,26927,591396864,79,98304,1024,True,True
upair5g_lmmse,13.0,0.0,0.0,0.0040961799390970555,0,591396864,0,98304,1024,False,False
perfect_csi_lmmse,13.0,0.0,0.0,0.0,0,591396864,0,98304,1024,False,False
baseline_ls_lmmse,14.0,1.1072091177000222e-05,0.000274658203125,0.02038270282537269,6548,591396864,27,98304,1024,True,True
baseline_ddcpe_ls_lmmse,14.0,4.7768261415738585e-06,4.0690104166666664e-05,0.013304947487085883,2825,591396864,4,98304,1024,True,False
paper_cfgres_phaseaware_ls_lmmse,14.0,4.955048256732048e-05,0.00079345703125,0.0381583510497876,29304,591396864,78,98304,1024,True,True
upair5g_lmmse,14.0,1.0788017976368572e-06,1.0172526041666666e-05,0.0038136971047606494,638,591396864,1,98304,1024,True,False
perfect_csi_lmmse,14.0,0.0,0.0,0.0,0,591396864,0,98304,1024,False,False
